ID,"North American Industry Classification System, NAICS - code","North American Industry Classification System, NAICS",Geography - code,Geography,Location indicator - code,Location indicator,Incorporation status - code,Incorporation status,Reference year,Total number of businesses,"All businesses, minimum revenue value","All businesses, maximum revenue value","Businesses in first quartile, minimum value in revenue range","Businesses in first quartile, maximum value in revenue range","Businesses in second quartile, minimum value in revenue range","Businesses in second quartile, maximum value in revenue range","Businesses in third quartile, minimum value in revenue range","Businesses in third quartile, maximum value in revenue range","Businesses in fourth quartile, minimum value in revenue range","Businesses in fourth quartile, maximum value in revenue range",Total revenue,"Total revenue, quality indicator","Total revenue, first quartile","Total revenue, second quartile","Total revenue, third quartile","Total revenue, fourth quartile",Sales of goods and services*,"Sales of goods and services* , quality indicator","Sales of goods and services* , first quartile","Sales of goods and services* , second quartile","Sales of goods and services* , third quartile","Sales of goods and services* , fourth quartile","Sales of goods and services*  , percent of businesses reporting",All other revenues*,"All other revenues* , quality indicator","All other revenues* , first quartile","All other revenues* , second quartile","All other revenues* , third quartile","All other revenues* , fourth quartile","All other revenues* , percent of businesses reporting",Sales of goods and services* ( percent of total revenue),"Sales of goods and services* ( percent of total revenue), quality indicator","Sales of goods and services* ( percent of total revenue), first quartile","Sales of goods and services* ( percent of total revenue), second quartile","Sales of goods and services* ( percent of total revenue), third quartile","Sales of goods and services* ( percent of total revenue), fourth quartile",All other revenues* ( percent of total revenue),"All other revenues* ( percent of total revenue), quality indicator","All other revenues* ( percent of total revenue), first quartile","All other revenues* ( percent of total revenue), second quartile","All other revenues* ( percent of total revenue), third quartile","All other revenues* ( percent of total revenue), fourth quartile"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,22,Utilities,10,Newfoundland and Labrador,1,Rural,3,All businesses,2018,X,X,X,X,X,X,X,X,X,X,X,X,E,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1105,22,Utilities,10,Newfoundland and Labrador,2,Urban,1,Unincorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1106,22,Utilities,10,Newfoundland and Labrador,2,Urban,2,Incorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,E,X,X,X,X,X,E,X,X,X,X,50,X,E,X,X,X,X,100,X,E,X,X,X,X,X,E,X,X,X,X
1107,22,Utilities,10,Newfoundland and Labrador,2,Urban,3,All businesses,2018,X,X,X,X,X,X,X,X,X,X,X,X,E,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1108,22,Utilities,11,Prince Edward Island,1,Rural,1,Unincorporated,2018,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1109,22,Utilities,11,Prince Edward Island,1,Rural,2,Incorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,100,X,A,X,X,X,X,100,X,A,X,X,X,X,X,A,X,X,X,X
1110,22,Utilities,11,Prince Edward Island,1,Rural,3,All businesses,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1111,22,Utilities,11,Prince Edward Island,2,Urban,1,Unincorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1112,22,Utilities,11,Prince Edward Island,2,Urban,2,Incorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,100,X,C,X,X,X,X,100,X,A,X,X,X,X,X,C,X,X,X,X
1113,22,Utilities,11,Prince Edward Island,2,Urban,3,All businesses,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1114,22,Utilities,12,Nova Scotia,1,Rural,1,Unincorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1115,22,Utilities,12,Nova Scotia,1,Rural,2,Incorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,B,X,X,X,X,X,A,X,X,X,X,80,X,E,X,X,X,X,40,X,A,X,X,X,X,X,E,X,X,X,X
1116,22,Utilities,12,Nova Scotia,1,Rural,3,All businesses,2018,14,30,5000,30,59,59,152,152,232,232,5000,446.8,B,56.6,136.8,200.4,1393.2,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1117,22,Utilities,12,Nova Scotia,2,Urban,1,Unincorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1118,22,Utilities,12,Nova Scotia,2,Urban,2,Incorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,85.7,X,A,X,X,X,X,42.9,X,A,X,X,X,X,X,A,X,X,X,X
1119,22,Utilities,12,Nova Scotia,2,Urban,3,All businesses,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1120,22,Utilities,13,New Brunswick,1,Rural,1,Unincorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,B,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1121,22,Utilities,13,New Brunswick,1,Rural,2,Incorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,B,X,X,X,X,X,B,X,X,X,X,80,X,A,X,X,X,X,60,X,B,X,X,X,X,X,A,X,X,X,X
1122,22,Utilities,13,New Brunswick,1,Rural,3,All businesses,2018,6,30,5000,30,X,X,X,X,X,X,5000,333.8,B,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1123,22,Utilities,13,New Brunswick,2,Urban,1,Unincorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1124,22,Utilities,13,New Brunswick,2,Urban,2,Incorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,100,X,A,X,X,X,X,40,X,A,X,X,X,X,X,A,X,X,X,X
1125,22,Utilities,13,New Brunswick,2,Urban,3,All businesses,2018,7,30,5000,30,X,X,194,194,X,X,5000,1072.1,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1126,22,Utilities,24,Québec,1,Rural,1,Unincorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1127,22,Utilities,24,Québec,1,Rural,2,Incorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,C,X,X,X,X,95.7,X,C,X,X,X,X,65.2,X,C,X,X,X,X,X,C,X,X,X,X
1128,22,Utilities,24,Québec,1,Rural,3,All businesses,2018,36,30,5000,30,91,91,190,190,473,473,5000,609.2,A,55.1,154.1,319.9,1907.6,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1129,22,Utilities,24,Québec,2,Urban,1,Unincorporated,2018,28,30,5000,30,35,35,45,45,126,126,5000,106.5,A,32.3,40.7,78,275.2,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1130,22,Utilities,24,Québec,2,Urban,2,Incorporated,2018,65,30,5000,30,142,142,380,380,1159,1159,5000,888.7,A,72.9,245.6,703.5,2532.7,553.7,A,54,213.5,533,1414.3,80,335,A,18.9,32.1,170.5,1118.4,50.8,62.3,A,74,86.9,75.8,55.8,37.7,A,26,13.1,24.2,44.2
1131,22,Utilities,24,Québec,2,Urban,3,All businesses,2018,93,30,5000,30,55,55,175,175,673,673,5000,653.2,A,40.8,119.3,397.7,2055,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1132,22,Utilities,35,Ontario,1,Rural,1,Unincorporated,2018,129,30,5000,30,39,39,59,59,101,101,5000,109.1,A,34.1,47.7,81.4,273.3,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1133,22,Utilities,35,Ontario,1,Rural,2,Incorporated,2018,89,30,5000,30,108,108,281,281,691,691,5000,758.7,B,69.5,174.7,423,2367.6,647.2,B,51.9,157.9,389.9,1989.3,89.9,111.5,B,17.6,16.9,33.1,378.3,60.7,85.3,B,74.7,90.3,92.2,84,14.7,B,25.3,9.7,7.8,16
1134,22,Utilities,35,Ontario,1,Rural,3,All businesses,2018,218,30,5000,30,48,48,92,92,228,228,5000,374.3,B,37.3,69.3,145.2,1245.5,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1135,22,Utilities,35,Ontario,2,Urban,1,Unincorporated,2018,184,30,5000,30,45,45,67,67,126,126,5000,103.3,A,37.2,55.1,87.1,233.8,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1136,22,Utilities,35,Ontario,2,Urban,2,Incorporated,2018,312,30,5000,30,128,128,288,288,847,847,5000,761.6,A,74.3,207.5,519.5,2245.2,635.7,A,65.1,188.5,437.7,1851.6,92,125.9,B,9.3,19,81.8,393.5,42.9,83.5,A,87.6,90.8,84.2,82.5,16.5,B,12.4,9.2,15.8,17.5
1137,22,Utilities,35,Ontario,2,Urban,3,All businesses,2018,496,30,5000,30,65,65,158,158,453,453,5000,517.4,A,45.7,103.6,270.8,1649.5,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1138,22,Utilities,49,Prairies,1,Rural,1,Unincorporated,2018,41,30,5000,30,39,39,72,72,165,165,5000,126.8,A,36,58,115.1,298,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1139,22,Utilities,49,Prairies,1,Rural,2,Incorporated,2018,95,30,5000,30,160,160,602,602,2062,2062,5000,1234.4,A,77.2,350.9,1398.8,3110.8,1071.2,A,61.5,271.8,1192.5,2759.2,89.5,163.2,B,15.8,79.1,206.4,351.6,82.1,86.8,A,79.6,77.5,85.2,88.7,13.2,B,20.4,22.5,14.8,11.3
1140,22,Utilities,49,Prairies,1,Rural,3,All businesses,2018,136,30,5000,30,72,72,250,250,1348,1348,5000,900.5,A,49,150.8,659.3,2742.9,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1141,22,Utilities,49,Prairies,2,Urban,1,Unincorporated,2018,41,30,5000,30,53,53,90,90,148,148,5000,136.9,A,40.6,78.6,123.7,304.5,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1142,22,Utilities,49,Prairies,2,Urban,2,Incorporated,2018,145,30,5000,30,126,126,346,346,959,959,5000,772.9,A,77.4,219,613.4,2181.8,62.3,A,66.2,213.1,588.5,1861.4,96.6,90.6,B,11.1,5.9,24.9,320.4,47.6,88.3,A,85.6,97.3,95.9,85.3,11.7,B,14.4,2.7,4.1,14.7
1143,22,Utilities,49,Prairies,2,Urban,3,All businesses,2018,186,30,5000,30,95,95,244,244,705,705,5000,632.7,A,61.5,153.9,426,1889.3,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1144,22,Utilities,46,Manitoba,1,Rural,1,Unincorporated,2018,6,30,5000,30,X,X,X,X,X,X,5000,109.3,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1145,22,Utilities,46,Manitoba,1,Rural,2,Incorporated,2018,8,30,5000,30,X,X,79,79,X,X,5000,181,A,X,X,X,X,125.1,A,X,X,X,X,87.5,56,B,X,X,X,X,100,69.1,A,X,X,X,X,30.9,B,X,X,X,X
1146,22,Utilities,46,Manitoba,1,Rural,3,All businesses,2018,14,30,5000,30,57,57,79,79,133,133,5000,150.3,A,43.9,73,124.6,359.6,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1147,22,Utilities,46,Manitoba,2,Urban,1,Unincorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1148,22,Utilities,46,Manitoba,2,Urban,2,Incorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,100,X,B,X,X,X,X,50,X,A,X,X,X,X,X,B,X,X,X,X
1149,22,Utilities,46,Manitoba,2,Urban,3,All businesses,2018,10,30,5000,30,X,X,89,89,X,X,5000,164.9,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1150,22,Utilities,47,Saskatchewan,1,Rural,1,Unincorporated,2018,17,30,5000,30,38,38,72,72,96,96,5000,85.1,A,36.4,57.4,89.4,157.1,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1151,22,Utilities,47,Saskatchewan,1,Rural,2,Incorporated,2018,5,30,5000,30,X,X,X,X,X,X,5000,764.9,B,X,X,X,X,377.1,B,X,X,X,X,60,387.8,A,X,X,X,X,100,49.3,B,X,X,X,X,50.7,A,X,X,X,X
1152,22,Utilities,47,Saskatchewan,1,Rural,3,All businesses,2018,22,30,5000,30,39,39,87,87,189,189,5000,239.6,B,37.6,73.1,132,715.6,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1153,22,Utilities,47,Saskatchewan,2,Urban,1,Unincorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1154,22,Utilities,47,Saskatchewan,2,Urban,2,Incorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,94.4,X,A,X,X,X,X,50,X,A,X,X,X,X,X,A,X,X,X,X
1155,22,Utilities,47,Saskatchewan,2,Urban,3,All businesses,2018,30,30,5000,30,83,83,145,145,357,357,5000,380,A,59.4,119.7,288.1,1052.9,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1156,22,Utilities,48,Alberta,1,Rural,1,Unincorporated,2018,18,30,5000,30,43,43,70,70,208,208,5000,172,A,38.3,59.9,177.4,412.3,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1157,22,Utilities,48,Alberta,1,Rural,2,Incorporated,2018,82,30,5000,30,181,181,897,897,2268,2268,5000,1365.8,A,88.9,441.2,1675.1,3258.2,1205.9,A,73.7,389.7,1490,2870,91.5,160,B,15.1,51.5,185,388.2,79.3,88.3,A,83,88.3,89,88.1,11.7,B,17,11.7,11,11.9
1158,22,Utilities,48,Alberta,1,Rural,3,All businesses,2018,100,30,5000,30,113,113,504,504,2022,2022,5000,1150.9,A,57.2,254.4,1233.5,3058.6,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1159,22,Utilities,48,Alberta,2,Urban,1,Unincorporated,2018,23,30,5000,30,40,40,77,77,116,116,5000,108.6,A,37.7,64,102.8,230.2,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1160,22,Utilities,48,Alberta,2,Urban,2,Incorporated,2018,123,30,5000,30,139,139,381,381,1067,1067,5000,830.3,A,83.8,243.3,687.2,2307,745.9,A,72.4,236.6,657.8,2016.7,96.7,84.4,C,11.3,6.7,29.4,290.3,47.2,89.8,A,86.5,97.2,95.7,87.4,10.2,C,13.5,2.8,4.3,12.6
1161,22,Utilities,48,Alberta,2,Urban,3,All businesses,2018,146,30,5000,30,102,102,257,257,860,860,5000,716.6,A,64.3,177.8,526.4,2098,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1162,22,Utilities,59,British Columbia,1,Rural,1,Unincorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1163,22,Utilities,59,British Columbia,1,Rural,2,Incorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,97.3,X,A,X,X,X,X,45.9,X,A,X,X,X,X,X,A,X,X,X,X
1164,22,Utilities,59,British Columbia,1,Rural,3,All businesses,2018,59,30,5000,30,45,45,121,121,339,339,5000,369.9,A,38.1,81.5,235.7,1124.1,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1165,22,Utilities,59,British Columbia,2,Urban,1,Unincorporated,2018,61,30,5000,30,49,49,87,87,159,159,5000,126.9,A,38.9,69.2,124.6,274.8,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1166,22,Utilities,59,British Columbia,2,Urban,2,Incorporated,2018,94,30,5000,30,117,117,340,340,774,774,5000,726.2,A,62.7,219.6,556.8,2065.6,690.7,B,56.9,201.4,488.9,2015.7,93.6,35.4,B,5.8,18.2,67.9,49.8,45.7,95.1,B,90.7,91.7,87.8,97.6,4.9,B,9.3,8.3,12.2,2.4
1167,22,Utilities,59,British Columbia,2,Urban,3,All businesses,2018,155,30,5000,30,66,66,160,160,457,457,5000,490.3,A,47.4,111.4,296.5,1506,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1168,22,Utilities,63,Territories,1,Rural,1,Unincorporated,2018,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1169,22,Utilities,63,Territories,1,Rural,2,Incorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,100,X,A,X,X,X,X,100,X,A,X,X,X,X,X,A,X,X,X,X
1170,22,Utilities,63,Territories,1,Rural,3,All businesses,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1171,22,Utilities,63,Territories,2,Urban,1,Unincorporated,2018,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1172,22,Utilities,63,Territories,2,Urban,2,Incorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,100,X,A,X,X,X,X,0,X,A,X,X,X,X,X,A,X,X,X,X
1173,22,Utilities,63,Territories,2,Urban,3,All businesses,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1174,22,Utilities,60,Yukon,1,Rural,1,Unincorporated,2018,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1175,22,Utilities,60,Yukon,1,Rural,2,Incorporated,2018,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1176,22,Utilities,60,Yukon,1,Rural,3,All businesses,2018,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1177,22,Utilities,60,Yukon,2,Urban,1,Unincorporated,2018,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1178,22,Utilities,60,Yukon,2,Urban,2,Incorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,100,X,A,X,X,X,X,0,X,A,X,X,X,X,X,A,X,X,X,X
1179,22,Utilities,60,Yukon,2,Urban,3,All businesses,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1180,22,Utilities,61,Nordwest Territories,1,Rural,1,Unincorporated,2018,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1181,22,Utilities,61,Nordwest Territories,1,Rural,2,Incorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,100,X,A,X,X,X,X,100,X,A,X,X,X,X,X,A,X,X,X,X
1182,22,Utilities,61,Nordwest Territories,1,Rural,3,All businesses,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1183,22,Utilities,61,Nordwest Territories,2,Urban,1,Unincorporated,2018,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1184,22,Utilities,61,Nordwest Territories,2,Urban,2,Incorporated,2018,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1185,22,Utilities,61,Nordwest Territories,2,Urban,3,All businesses,2018,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1186,22,Utilities,62,Nunavut,1,Rural,1,Unincorporated,2018,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1187,22,Utilities,62,Nunavut,1,Rural,2,Incorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,E,X,X,X,X,X,E,X,X,X,X,100,X,E,X,X,X,X,100,X,E,X,X,X,X,X,E,X,X,X,X
1188,22,Utilities,62,Nunavut,1,Rural,3,All businesses,2018,X,X,X,X,X,X,X,X,X,X,X,X,E,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1189,221,Utilities,0,Canada,1,Rural,1,Unincorporated,2018,215,30,5000,30,40,40,66,66,124,124,5000,112.1,A,34.6,50.7,92.2,270.9,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1190,221,Utilities,0,Canada,1,Rural,2,Incorporated,2018,259,30,5000,30,126,126,339,339,1148,1148,5000,918.7,A,71.5,227.2,665.6,2710.7,77.2,B,57.3,203.6,568.5,2319.6,91.1,131.5,B,14.2,23.6,97.2,391.1,66.8,85.7,B,80.2,89.6,85.4,85.6,14.3,B,19.8,10.4,14.6,14.4
1191,221,Utilities,0,Canada,1,Rural,3,All businesses,2018,474,30,5000,30,59,59,137,137,473,473,5000,552.9,A,40.9,90.7,247.3,1832.5,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1192,221,Utilities,0,Canada,2,Urban,1,Unincorporated,2018,323,30,5000,30,45,45,71,71,135,135,5000,113.1,A,36.9,57.9,99.3,258.2,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1193,221,Utilities,0,Canada,2,Urban,2,Incorporated,2018,640,30,5000,30,126,126,324,324,899,899,5000,778.3,A,73.1,214.5,566.1,2259.5,655.7,A,62.6,197.8,506.9,1855.7,91.9,122.6,B,10.5,16.7,59.2,403.8,45.5,84.3,A,85.6,92.2,89.5,82.1,15.7,B,14.4,7.8,10.5,17.9
1194,221,Utilities,0,Canada,2,Urban,3,All businesses,2018,963,30,5000,30,70,70,180,180,549,549,5000,555.2,A,47.4,116.4,315.2,1741.7,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1195,221,Utilities,15,Altantic,1,Rural,1,Unincorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1196,221,Utilities,15,Altantic,1,Rural,2,Incorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,B,X,X,X,X,X,B,X,X,X,X,83.3,X,E,X,X,X,X,50,X,B,X,X,X,X,X,E,X,X,X,X
1197,221,Utilities,15,Altantic,1,Rural,3,All businesses,2018,X,X,X,X,X,X,X,X,X,X,X,X,B,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1198,221,Utilities,15,Altantic,2,Urban,1,Unincorporated,2018,9,30,5000,30,X,X,88,88,X,X,5000,131.3,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1199,221,Utilities,15,Altantic,2,Urban,2,Incorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,B,X,X,X,X,X,B,X,X,X,X,87,X,B,X,X,X,X,52.2,X,B,X,X,X,X,X,B,X,X,X,X
1200,221,Utilities,15,Altantic,2,Urban,3,All businesses,2018,X,X,X,X,X,X,X,X,X,X,X,X,B,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1201,221,Utilities,10,Newfoundland and Labrador,1,Rural,1,Unincorporated,2018,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1202,221,Utilities,10,Newfoundland and Labrador,1,Rural,2,Incorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,E,X,X,X,X,X,E,X,X,X,X,100,X,A,X,X,X,X,0,X,E,X,X,X,X,X,A,X,X,X,X
1203,221,Utilities,10,Newfoundland and Labrador,1,Rural,3,All businesses,2018,X,X,X,X,X,X,X,X,X,X,X,X,E,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1204,221,Utilities,10,Newfoundland and Labrador,2,Urban,1,Unincorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1205,221,Utilities,10,Newfoundland and Labrador,2,Urban,2,Incorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,E,X,X,X,X,X,E,X,X,X,X,50,X,E,X,X,X,X,100,X,E,X,X,X,X,X,E,X,X,X,X
