ID,"North American Industry Classification System, NAICS - code","North American Industry Classification System, NAICS",Geography - code,Geography,Location indicator - code,Location indicator,Incorporation status - code,Incorporation status,Reference year,Total number of businesses,"All businesses, minimum revenue value","All businesses, maximum revenue value","Businesses in first quartile, minimum value in revenue range","Businesses in first quartile, maximum value in revenue range","Businesses in second quartile, minimum value in revenue range","Businesses in second quartile, maximum value in revenue range","Businesses in third quartile, minimum value in revenue range","Businesses in third quartile, maximum value in revenue range","Businesses in fourth quartile, minimum value in revenue range","Businesses in fourth quartile, maximum value in revenue range",Total revenue,"Total revenue, quality indicator","Total revenue, first quartile","Total revenue, second quartile","Total revenue, third quartile","Total revenue, fourth quartile",Sales of goods and services*,"Sales of goods and services* , quality indicator","Sales of goods and services* , first quartile","Sales of goods and services* , second quartile","Sales of goods and services* , third quartile","Sales of goods and services* , fourth quartile","Sales of goods and services*  , percent of businesses reporting",All other revenues*,"All other revenues* , quality indicator","All other revenues* , first quartile","All other revenues* , second quartile","All other revenues* , third quartile","All other revenues* , fourth quartile","All other revenues* , percent of businesses reporting",Sales of goods and services* ( percent of total revenue),"Sales of goods and services* ( percent of total revenue), quality indicator","Sales of goods and services* ( percent of total revenue), first quartile","Sales of goods and services* ( percent of total revenue), second quartile","Sales of goods and services* ( percent of total revenue), third quartile","Sales of goods and services* ( percent of total revenue), fourth quartile",All other revenues* ( percent of total revenue),"All other revenues* ( percent of total revenue), quality indicator","All other revenues* ( percent of total revenue), first quartile","All other revenues* ( percent of total revenue), second quartile","All other revenues* ( percent of total revenue), third quartile","All other revenues* ( percent of total revenue), fourth quartile"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3742,337,Furniture and related product manufacturing,63,Territories,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
3743,337,Furniture and related product manufacturing,63,Territories,1,Rural,2,Incorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,100,X,A,X,X,X,X,100,X,A,X,X,X,X,X,A,X,X,X,X
3744,337,Furniture and related product manufacturing,63,Territories,1,Rural,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
3745,337,Furniture and related product manufacturing,63,Territories,2,Urban,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
3746,337,Furniture and related product manufacturing,63,Territories,2,Urban,2,Incorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,100,X,A,X,X,X,X,25,X,A,X,X,X,X,X,A,X,X,X,X
3747,337,Furniture and related product manufacturing,63,Territories,2,Urban,3,All businesses,2017,6,..,1,..,X,X,X,X,X,X,1,576.1,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
3748,337,Furniture and related product manufacturing,60,Yukon,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
3749,337,Furniture and related product manufacturing,60,Yukon,1,Rural,2,Incorporated,2017,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
3750,337,Furniture and related product manufacturing,60,Yukon,1,Rural,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
3751,337,Furniture and related product manufacturing,60,Yukon,2,Urban,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
3752,337,Furniture and related product manufacturing,60,Yukon,2,Urban,2,Incorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,100,X,A,X,X,X,X,25,X,A,X,X,X,X,X,A,X,X,X,X
3753,337,Furniture and related product manufacturing,60,Yukon,2,Urban,3,All businesses,2017,6,..,1,..,X,X,X,X,X,X,1,576.1,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
3754,337,Furniture and related product manufacturing,61,Nordwest Territories,1,Rural,1,Unincorporated,2017,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
3755,337,Furniture and related product manufacturing,61,Nordwest Territories,1,Rural,2,Incorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,100,X,A,X,X,X,X,100,X,A,X,X,X,X,X,A,X,X,X,X
3756,337,Furniture and related product manufacturing,61,Nordwest Territories,1,Rural,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
3757,337,Furniture and related product manufacturing,61,Nordwest Territories,2,Urban,1,Unincorporated,2017,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
3758,337,Furniture and related product manufacturing,61,Nordwest Territories,2,Urban,2,Incorporated,2017,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
3759,337,Furniture and related product manufacturing,61,Nordwest Territories,2,Urban,3,All businesses,2017,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
3760,337,Furniture and related product manufacturing,62,Nunavut,1,Rural,1,Unincorporated,2017,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
3761,337,Furniture and related product manufacturing,62,Nunavut,1,Rural,2,Incorporated,2017,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
3762,337,Furniture and related product manufacturing,62,Nunavut,1,Rural,3,All businesses,2017,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
3763,339,Miscellaneous manufacturing,0,Canada,1,Rural,1,Unincorporated,2017,423,..,1,..,0.145,0.145,0.291,0.291,0.485,0.485,1,118.5,A,177.8,124,92.2,80.1,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
3764,339,Miscellaneous manufacturing,0,Canada,1,Rural,2,Incorporated,2017,708,..,1,..,-0.041,-0.041,0.065,0.065,0.198,0.198,1,499.9,A,363.5,658.7,634.3,343,485.3,A,351.4,655.1,609.5,325.1,97.6,14.6,C,12,3.6,24.7,17.9,35,97.1,A,96.7,99.5,96.1,94.8,2.9,C,3.3,0.5,3.9,5.2
3765,339,Miscellaneous manufacturing,0,Canada,1,Rural,3,All businesses,2017,1131,..,1,..,0.007,0.007,0.14,0.14,0.326,0.326,1,357.2,A,376.5,582.9,343.3,126.2,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
3766,339,Miscellaneous manufacturing,0,Canada,2,Urban,1,Unincorporated,2017,1475,..,1,..,0.161,0.161,0.339,0.339,0.543,0.543,1,115.1,A,145.2,137,103.5,74.5,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
3767,339,Miscellaneous manufacturing,0,Canada,2,Urban,2,Incorporated,2017,5579,..,1,..,-0.012,-0.012,0.062,0.062,0.187,0.187,1,672.3,A,462,833.9,895.3,498.1,654.9,A,440.7,825.6,884.1,469.3,97,17.4,A,21.3,8.3,11.2,28.8,30.2,97.4,A,95.4,99,98.7,94.2,2.6,A,4.6,1,1.3,5.8
3768,339,Miscellaneous manufacturing,0,Canada,2,Urban,3,All businesses,2017,7054,..,1,..,0,0,0.095,0.095,0.278,0.278,1,555.8,A,475.9,817.8,688.6,240.9,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
3769,339,Miscellaneous manufacturing,15,Altantic,1,Rural,1,Unincorporated,2017,38,..,1,..,0.126,0.126,0.272,0.272,0.4,0.4,1,64.4,A,54.9,83.7,59.6,59.3,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
3770,339,Miscellaneous manufacturing,15,Altantic,1,Rural,2,Incorporated,2017,71,..,1,..,-0.056,-0.056,0.007,0.007,0.145,0.145,1,654.8,A,395.4,599.4,550.2,1074.1,645.5,A,374.7,590.3,546.7,1070.2,98.6,9.3,C,20.7,9.1,3.4,4,31,98.6,A,94.8,98.5,99.4,99.6,1.4,C,5.2,1.5,0.6,0.4
3771,339,Miscellaneous manufacturing,15,Altantic,1,Rural,3,All businesses,2017,109,..,1,..,-0.011,-0.011,0.081,0.081,0.247,0.247,1,449,A,345.1,599.8,691.8,159,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
3772,339,Miscellaneous manufacturing,15,Altantic,2,Urban,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
3773,339,Miscellaneous manufacturing,15,Altantic,2,Urban,2,Incorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,99.3,X,A,X,X,X,X,30.3,X,A,X,X,X,X,X,A,X,X,X,X
3774,339,Miscellaneous manufacturing,15,Altantic,2,Urban,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
3775,339,Miscellaneous manufacturing,10,Newfoundland and Labrador,1,Rural,1,Unincorporated,2017,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
3776,339,Miscellaneous manufacturing,10,Newfoundland and Labrador,1,Rural,2,Incorporated,2017,13,..,1,..,-0.019,-0.019,-0.011,-0.011,0.029,0.029,1,271,A,98.9,240,291.2,453.8,270.9,A,98.9,240,291.2,453.4,100,0.1,A,0,0,0,0.4,7.7,100,A,100,100,100,99.9,0,A,0,0,0,0.1
3777,339,Miscellaneous manufacturing,10,Newfoundland and Labrador,1,Rural,3,All businesses,2017,13,..,1,..,-0.019,-0.019,-0.011,-0.011,0.029,0.029,1,271,A,98.9,240,291.2,453.8,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
3778,339,Miscellaneous manufacturing,10,Newfoundland and Labrador,2,Urban,1,Unincorporated,2017,10,..,1,..,X,X,0.172,0.172,X,X,1,80.4,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
3779,339,Miscellaneous manufacturing,10,Newfoundland and Labrador,2,Urban,2,Incorporated,2017,23,..,1,..,-0.02,-0.02,0.023,0.023,0.109,0.109,1,950.5,A,1407.4,1311.6,672.2,410.8,924.3,A,1344.6,1279.2,670.1,403.3,100,26.2,A,62.8,32.3,2.2,7.5,34.8,97.2,A,95.5,97.5,99.7,98.2,2.8,A,4.5,2.5,0.3,1.8
3780,339,Miscellaneous manufacturing,10,Newfoundland and Labrador,2,Urban,3,All businesses,2017,33,..,1,..,0,0,0.071,0.071,0.174,0.174,1,686.9,A,1041.7,1172.2,386,147.5,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
3781,339,Miscellaneous manufacturing,11,Prince Edward Island,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
3782,339,Miscellaneous manufacturing,11,Prince Edward Island,1,Rural,2,Incorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,C,X,X,X,X,X,B,X,X,X,X,66.7,X,E,X,X,X,X,66.7,X,B,X,X,X,X,X,E,X,X,X,X
3783,339,Miscellaneous manufacturing,11,Prince Edward Island,1,Rural,3,All businesses,2017,5,..,1,..,X,X,X,X,X,X,1,107.9,B,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
3784,339,Miscellaneous manufacturing,11,Prince Edward Island,2,Urban,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
3785,339,Miscellaneous manufacturing,11,Prince Edward Island,2,Urban,2,Incorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,100,X,A,X,X,X,X,30,X,A,X,X,X,X,X,A,X,X,X,X
3786,339,Miscellaneous manufacturing,11,Prince Edward Island,2,Urban,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
3787,339,Miscellaneous manufacturing,12,Nova Scotia,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
3788,339,Miscellaneous manufacturing,12,Nova Scotia,1,Rural,2,Incorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,100,X,A,X,X,X,X,27.6,X,A,X,X,X,X,X,A,X,X,X,X
3789,339,Miscellaneous manufacturing,12,Nova Scotia,1,Rural,3,All businesses,2017,54,..,1,..,0.003,0.003,0.145,0.145,0.265,0.265,1,363,A,250.5,638.8,419.8,142.8,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
3790,339,Miscellaneous manufacturing,12,Nova Scotia,2,Urban,1,Unincorporated,2017,27,..,1,..,0.146,0.146,0.299,0.299,0.407,0.407,1,125.8,A,147.5,208.9,77.8,68.9,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
3791,339,Miscellaneous manufacturing,12,Nova Scotia,2,Urban,2,Incorporated,2017,63,..,1,..,0.013,0.013,0.083,0.083,0.219,0.219,1,656.6,A,793.3,1053.8,597.6,181.9,652.7,A,781.1,1052.6,596.8,180,98.4,4,A,12.1,1.2,0.8,1.8,22.2,99.4,A,98.5,99.9,99.9,99,0.6,A,1.5,0.1,0.1,1
3792,339,Miscellaneous manufacturing,12,Nova Scotia,2,Urban,3,All businesses,2017,90,..,1,..,0.041,0.041,0.157,0.157,0.306,0.306,1,497.4,A,754.2,790.8,325.5,118.9,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
3793,339,Miscellaneous manufacturing,13,New Brunswick,1,Rural,1,Unincorporated,2017,11,..,1,..,X,X,0.272,0.272,X,X,1,60.9,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
3794,339,Miscellaneous manufacturing,13,New Brunswick,1,Rural,2,Incorporated,2017,26,..,1,..,-0.038,-0.038,0.007,0.007,0.085,0.085,1,946.2,B,844.2,804.8,219.5,1916.4,931.8,B,806.2,792.2,212.7,1916.2,100,14.4,C,37.9,12.6,6.8,0.2,42.3,98.5,B,95.5,98.4,96.9,100,1.5,C,4.5,1.6,3.1,0
3795,339,Miscellaneous manufacturing,13,New Brunswick,1,Rural,3,All businesses,2017,37,..,1,..,-0.018,-0.018,0.043,0.043,0.232,0.232,1,683,B,755.9,513.8,1288.2,174.2,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
3796,339,Miscellaneous manufacturing,13,New Brunswick,2,Urban,1,Unincorporated,2017,25,..,1,..,0.142,0.142,0.237,0.237,0.464,0.464,1,111.5,A,92.2,121,112.4,120.3,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
3797,339,Miscellaneous manufacturing,13,New Brunswick,2,Urban,2,Incorporated,2017,56,..,1,..,-0.019,-0.019,0.024,0.024,0.095,0.095,1,687.8,A,699.3,860.6,813.8,377.4,679.8,A,682.2,855.7,810.2,371.2,100,8,A,17.1,4.9,3.6,6.2,37.5,98.8,A,97.5,99.4,99.6,98.4,1.2,A,2.5,0.6,0.4,1.6
3798,339,Miscellaneous manufacturing,13,New Brunswick,2,Urban,3,All businesses,2017,81,..,1,..,0,0,0.055,0.055,0.16,0.16,1,509.9,A,651.3,736.1,515.1,137,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
3799,339,Miscellaneous manufacturing,24,Québec,1,Rural,1,Unincorporated,2017,129,..,1,..,0.125,0.125,0.296,0.296,0.529,0.529,1,100,A,144.4,98.9,91.8,64.8,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
3800,339,Miscellaneous manufacturing,24,Québec,1,Rural,2,Incorporated,2017,242,..,1,..,-0.01,-0.01,0.071,0.071,0.194,0.194,1,467.8,A,328,620.2,627.2,295.6,453.2,A,307.3,618.7,620,266.9,97.1,14.5,C,20.7,1.5,7.3,28.7,36,96.9,A,93.7,99.8,98.8,90.3,3.1,C,6.3,0.2,1.2,9.7
3801,339,Miscellaneous manufacturing,24,Québec,1,Rural,3,All businesses,2017,371,..,1,..,0.012,0.012,0.125,0.125,0.318,0.318,1,339.9,A,309.1,613.3,316.5,120.6,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
3802,339,Miscellaneous manufacturing,24,Québec,2,Urban,1,Unincorporated,2017,384,..,1,..,0.17,0.17,0.335,0.335,0.527,0.527,1,101.4,A,137.6,112.7,90.5,64.9,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
3803,339,Miscellaneous manufacturing,24,Québec,2,Urban,2,Incorporated,2017,1297,..,1,..,-0.001,-0.001,0.077,0.077,0.204,0.204,1,684.8,A,493.6,901.7,947.8,396.1,665.7,A,464,892.6,936.3,369.9,97.1,19.1,A,29.6,9.1,11.4,26.1,31.2,97.2,A,94,99,98.8,93.4,2.8,A,6,1,1.2,6.6
3804,339,Miscellaneous manufacturing,24,Québec,2,Urban,3,All businesses,2017,1681,..,1,..,0.009,0.009,0.118,0.118,0.309,0.309,1,551.5,A,490.3,883.6,625.5,206.7,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
3805,339,Miscellaneous manufacturing,35,Ontario,1,Rural,1,Unincorporated,2017,127,..,1,..,0.133,0.133,0.271,0.271,0.432,0.432,1,165.1,A,265.7,173.1,136.6,85,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
3806,339,Miscellaneous manufacturing,35,Ontario,1,Rural,2,Incorporated,2017,170,..,1,..,-0.016,-0.016,0.066,0.066,0.181,0.181,1,561.2,A,467.7,869.5,647.9,259.6,555.1,A,463,865.8,644.8,246.9,98.2,6,A,4.7,3.7,3.1,12.7,27.1,98.9,A,99,99.6,99.5,95.1,1.1,A,1,0.4,0.5,4.9
3807,339,Miscellaneous manufacturing,35,Ontario,1,Rural,3,All businesses,2017,297,..,1,..,0.012,0.012,0.145,0.145,0.331,0.331,1,391.8,A,510,656.4,271,129.8,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
3808,339,Miscellaneous manufacturing,35,Ontario,2,Urban,1,Unincorporated,2017,571,..,1,..,0.142,0.142,0.325,0.325,0.546,0.546,1,116.5,A,149.3,140.2,103.7,72.7,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
3809,339,Miscellaneous manufacturing,35,Ontario,2,Urban,2,Incorporated,2017,2281,..,1,..,-0.006,-0.006,0.05,0.05,0.166,0.166,1,695.7,A,443.4,836.1,891.2,612.2,678.6,A,424.6,828.7,881.7,579.3,96.6,17.2,A,18.8,7.5,9.5,32.9,25.4,97.5,A,95.8,99.1,98.9,94.6,2.5,A,4.2,0.9,1.1,5.4
3810,339,Miscellaneous manufacturing,35,Ontario,2,Urban,3,All businesses,2017,2852,..,1,..,-0.006,-0.006,0.078,0.078,0.24,0.24,1,579.7,A,453.6,822.4,747.5,295.4,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
3811,339,Miscellaneous manufacturing,49,Prairies,1,Rural,1,Unincorporated,2017,60,..,1,..,0.09,0.09,0.228,0.228,0.451,0.451,1,121.5,A,178.4,95,117.3,95.1,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
3812,339,Miscellaneous manufacturing,49,Prairies,1,Rural,2,Incorporated,2017,155,..,1,..,-0.041,-0.041,0.062,0.062,0.254,0.254,1,499.3,B,415.8,494.5,794.6,292.4,473.5,B,412.5,489.8,702,289.6,98.7,25.8,E,3.3,4.7,92.6,2.8,41.9,94.8,B,99.2,99,88.4,99.1,5.2,E,0.8,1,11.6,0.9
3813,339,Miscellaneous manufacturing,49,Prairies,1,Rural,3,All businesses,2017,215,..,1,..,-0.015,-0.015,0.124,0.124,0.303,0.303,1,393.9,B,377.7,638.4,364.5,194.8,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
3814,339,Miscellaneous manufacturing,49,Prairies,2,Urban,1,Unincorporated,2017,162,..,1,..,0.186,0.186,0.36,0.36,0.6,0.6,1,121,A,194.6,111.4,94.3,83.5,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
3815,339,Miscellaneous manufacturing,49,Prairies,2,Urban,2,Incorporated,2017,897,..,1,..,-0.004,-0.004,0.078,0.078,0.218,0.218,1,629.4,A,472.7,797.9,805.5,441.5,615,A,464.1,786.6,799.7,409.5,97.1,14.4,A,8.6,11.3,5.7,32,35.6,97.7,A,98.2,98.6,99.3,92.7,2.3,A,1.8,1.4,0.7,7.3
3816,339,Miscellaneous manufacturing,49,Prairies,2,Urban,3,All businesses,2017,1059,..,1,..,-0.001,-0.001,0.107,0.107,0.312,0.312,1,551.6,A,516.6,770.1,657.4,262.3,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
3817,339,Miscellaneous manufacturing,46,Manitoba,1,Rural,1,Unincorporated,2017,12,..,1,..,X,X,0.211,0.211,X,X,1,96.5,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
3818,339,Miscellaneous manufacturing,46,Manitoba,1,Rural,2,Incorporated,2017,26,..,1,..,0,0,0.062,0.062,0.197,0.197,1,963.1,B,749.6,1023.9,1786.4,292.5,822.4,B,743.1,1018,1246.6,281.9,92.3,140.7,E,6.5,5.9,539.9,10.6,53.8,85.4,B,99.1,99.4,69.8,96.4,14.6,E,0.9,0.6,30.2,3.6
3819,339,Miscellaneous manufacturing,46,Manitoba,1,Rural,3,All businesses,2017,38,..,1,..,0.014,0.014,0.121,0.121,0.219,0.219,1,689.4,B,979.9,871.4,694.5,212,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
3820,339,Miscellaneous manufacturing,46,Manitoba,2,Urban,1,Unincorporated,2017,40,..,1,..,0.248,0.248,0.414,0.414,0.602,0.602,1,177.8,A,456.7,98.5,102.9,53.4,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
3821,339,Miscellaneous manufacturing,46,Manitoba,2,Urban,2,Incorporated,2017,137,..,1,..,-0.004,-0.004,0.059,0.059,0.125,0.125,1,809.7,A,521.3,881.9,1068.3,767.2,799.8,A,514,870,1058.1,757.3,96.4,9.8,A,7.3,11.9,10.2,10,45.3,98.8,A,98.6,98.7,99,98.7,1.2,A,1.4,1.3,1,1.3
3822,339,Miscellaneous manufacturing,46,Manitoba,2,Urban,3,All businesses,2017,177,..,1,..,0,0,0.092,0.092,0.278,0.278,1,666.9,A,573.2,930.6,978.5,185.3,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
3823,339,Miscellaneous manufacturing,47,Saskatchewan,1,Rural,1,Unincorporated,2017,19,..,1,..,0.074,0.074,0.228,0.228,0.332,0.332,1,170.5,A,317.4,122.2,154,88.3,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
3824,339,Miscellaneous manufacturing,47,Saskatchewan,1,Rural,2,Incorporated,2017,20,..,1,..,-0.003,-0.003,0.192,0.192,0.356,0.356,1,399.4,A,199.3,342.1,672.4,384,398.7,A,199.2,340.2,671.7,383.8,100,0.7,A,0.1,1.9,0.6,0.2,70,99.8,A,99.9,99.4,99.9,100,0.2,A,0.1,0.6,0.1,0
3825,339,Miscellaneous manufacturing,47,Saskatchewan,1,Rural,3,All businesses,2017,39,..,1,..,0.053,0.053,0.218,0.218,0.354,0.354,1,287.9,A,216.5,278.8,403.6,252.6,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
3826,339,Miscellaneous manufacturing,47,Saskatchewan,2,Urban,1,Unincorporated,2017,26,..,1,..,0.107,0.107,0.299,0.299,0.632,0.632,1,106.7,A,109,119.5,90,108.4,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
3827,339,Miscellaneous manufacturing,47,Saskatchewan,2,Urban,2,Incorporated,2017,98,..,1,..,0.002,0.002,0.11,0.11,0.264,0.264,1,630,A,358.6,921.7,642.1,597.9,621.4,A,345.4,921,637.2,582.1,98,8.6,A,13.2,0.7,4.9,15.8,53.1,98.6,A,96.3,99.9,99.2,97.4,1.4,A,3.7,0.1,0.8,2.6
3828,339,Miscellaneous manufacturing,47,Saskatchewan,2,Urban,3,All businesses,2017,124,..,1,..,0.027,0.027,0.146,0.146,0.325,0.325,1,520.3,A,359.5,777.4,605.8,338.6,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
3829,339,Miscellaneous manufacturing,48,Alberta,1,Rural,1,Unincorporated,2017,29,..,1,..,0.045,0.045,0.238,0.238,0.451,0.451,1,99.7,A,120.8,73.2,108,96.6,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
